Filename,ColorBin_0_Ratio,ColorBin_1_Ratio,ColorBin_2_Ratio,ColorBin_3_Ratio,ColorBin_4_Ratio,ColorBin_5_Ratio,ColorBin_6_Ratio,ColorBin_7_Ratio
0031_petal_cutout.png,0.10760968749461476,0.00015551504692141153,0.22602220670807852,2.563896719515163e-05,0.08070978748658683,0.06945386057697764,0.03284898101917837,0.48317432270044736
0032_petal_cutout.png,0.09510230028103252,0.000991859934820633,0.10410248622020396,1.216734613920705e-05,0.08534829194241837,0.06573508302720475,0.01768623312347611,0.6310215781247045
0033_petal_cutout.png,0.09415933630528076,0.0005611978130133665,0.1778873814055478,1.0855327432859799e-05,0.08111519040244317,0.07437188361641615,0.03227017462603397,0.539623980503832
0034_petal_cutout.png,0.14932528163431358,0.0034209123394524717,0.03660708845064552,0.0,0.5212730350801741,0.03809573432454717,0.20052474987835023,0.050753198292517
0035_petal_cutout.png,0.22268336678438047,0.008953532684637078,0.06332765935824801,0.0,0.18007266075557024,1.524351515459465e-06,0.40144508523665556,0.12351617082899316
0036_petal_cutout.png,0.0,0.7037018601113844,0.006422629674441267,0.2785044239167806,0.011370871277987195,0.0,2.1501940657654056e-07,0.0
0037_petal_cutout.png,0.03523648981937814,0.0010825087179751136,0.08979299902633193,0.0,0.2658741137261462,0.0,0.3774202299915501,0.2305936587186185
0038_petal_cutout.png,0.0014863484702387025,0.11846388174143856,0.5033206573992719,0.1962191230840517,0.03962496431679625,0.003421974071270789,0.05831921061387341,0.07914384030305868
0039_petal_cutout.png,0.11247726662654982,1.4496501018009388e-05,0.1741155014142471,3.944626127349493e-07,0.02840939460047742,0.6830017579226336,0.001981188472461283,0.0
0040_petal_cutout.png,0.0007457590569292697,0.3522438662066322,0.018832662449683728,0.02287593444508338,0.20790804101974314,0.0,0.3973937368219283,0.0
0041_petal_cutout.png,0.028847494470333836,0.0022490576617524645,0.015338675907585093,0.0,0.5650089069549472,0.2433451108259786,0.1433176213150319,0.0018931328643708592
0042_petal_cutout.png,0.12858145104994,5.132042197050592e-06,0.012965171512267039,0.0,0.5801338646552172,0.12857748538096958,0.05861853588667984,0.09111835947272932
0043_petal_cutout.png,0.0,0.14799610913909828,0.00954925861400455,0.8264919029144708,0.015032312594824735,0.0,3.749865942292563e-06,0.0009266668716593382
0044_petal_cutout.png,0.0,0.20010154071918132,0.009572313379764833,0.7321078732305523,0.05787332718989264,0.0,0.00023121824754471755,0.00011372723306422974
0045_petal_cutout.png,0.2240384537610952,0.0006394232805562705,0.0314415872656662,0.0,0.2230254827397896,0.3122628635013069,0.11907745275403833,0.08951473669754749
0046_petal_cutout.png,0.0,0.42037670015841794,0.00020883718228449977,0.5513601706076934,0.027412249336152227,0.0,0.000568861954937148,7.318076051482051e-05
0047_petal_cutout.png,0.0,0.7685058617391156,0.0012057163569935867,0.22965664432937752,3.860281368711831e-05,0.0,9.016046993364242e-05,0.000503014290892484
0048_petal_cutout.png,0.0,0.6522271881636199,0.007712889971288234,0.3122099858968112,0.02483477146445262,0.0,0.00011080395804706593,0.0029043605457810106
0049_petal_cutout.png,0.0022801032241320848,0.12803543074566415,0.2763133324356549,0.41129954951652015,0.011730968439492695,0.00011616492219305508,0.07246993554935476,0.09775451516698819
0050_petal_cutout.png,0.2332517079922859,0.008169207372306437,0.00512380062701458,0.0021032071582919275,0.2525450174165234,0.43401663363634196,0.020552442225598645,0.04423798357163713
0051_petal_cutout.png,0.12483521343124153,0.0,0.006450823390270249,0.0,0.16225645700120783,0.043301558937346614,0.09573167600215482,0.5674242712377789
0052_petal_cutout.png,0.23156376600595788,0.0027973269756716786,0.04548398609987612,6.208923444077417e-07,0.1715348593280434,0.4121672754343633,0.07407669945219704,0.062375465811546134
0053_petal_cutout.png,0.10760968749461476,0.00015551504692141153,0.22602220670807852,2.563896719515163e-05,0.08070978748658683,0.06945386057697764,0.03284898101917837,0.48317432270044736
0054_petal_cutout.png,0.09510230028103252,0.000991859934820633,0.10410248622020396,1.216734613920705e-05,0.08534829194241837,0.06573508302720475,0.01768623312347611,0.6310215781247045
0055_petal_cutout.png,0.09415933630528076,0.0005611978130133665,0.1778873814055478,1.0855327432859799e-05,0.08111519040244317,0.07437188361641615,0.03227017462603397,0.539623980503832
0056_petal_cutout.png,0.13437097296869632,0.0,0.004751314390503224,0.0,0.38898719045033386,0.1740774338848842,0.29757931050179315,0.00023377780378921632
0057_petal_cutout.png,0.14932528163431358,0.0034209123394524717,0.03660708845064552,0.0,0.5212730350801741,0.03809573432454717,0.20052474987835023,0.050753198292517
0058_petal_cutout.png,0.22268336678438047,0.008953532684637078,0.06332765935824801,0.0,0.18007266075557024,1.524351515459465e-06,0.40144508523665556,0.12351617082899316
0059_petal_cutout.png,0.16764859748272504,1.2123849977055614e-06,0.5745353079851919,0.0,0.005448458179688793,0.04776089666377917,0.0019953836420570697,0.2026101436615603
0060_petal_cutout.png,0.1971754135909232,0.0,0.5172562956167269,0.0,0.0027199525197664225,0.03356066658512487,0.0015705361774682387,0.24771713550999036
0061_petal_cutout.png,0.26796185910981657,0.0,0.173204848408459,0.0,0.12316122658739771,0.11114375765366319,0.017888554726202415,0.3066397535144611
