epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,16774.6,0.47987,0.39775,1.02395,0.90398,0.93548,0.94137,0.75382,0.79652,0.50046,1.15681,0.000240138,0.000240138,0.000240138
186,16776.8,0.53693,0.41331,1.07764,0.90852,0.93548,0.94241,0.75654,0.7904,0.50015,1.15176,0.000225139,0.000225139,0.000225139
187,16779.4,0.53625,0.4342,1.11131,0.91513,0.93548,0.94208,0.75789,0.7747,0.49315,1.13328,0.000210139,0.000210139,0.000210139
188,17323.2,0.47657,0.42575,1.00781,0.92546,0.93458,0.94327,0.76053,0.75912,0.49456,1.12283,0.00019514,0.00019514,0.00019514
189,17325.7,0.50147,0.43847,1.1015,0.92546,0.93453,0.9446,0.75834,0.77697,0.49295,1.13289,0.000180141,0.000180141,0.000180141
190,17327.9,0.52602,0.43533,1.02459,0.91812,0.93548,0.94532,0.76052,0.77131,0.48254,1.13046,0.000165142,0.000165142,0.000165142
191,18000.5,0.47235,0.43676,1.07068,0.92302,0.93548,0.94424,0.75946,0.76795,0.48354,1.12727,0.000150143,0.000150143,0.000150143
192,18455,0.47991,0.41137,1.04216,0.92479,0.92555,0.94757,0.76165,0.76332,0.48224,1.12593,0.000135143,0.000135143,0.000135143
193,18458.9,0.48214,0.39332,1.01183,0.92414,0.91701,0.94736,0.7656,0.74663,0.47989,1.11762,0.000120144,0.000120144,0.000120144
194,18464.9,0.49698,0.41616,1.00501,0.92887,0.91398,0.94757,0.76641,0.74538,0.47259,1.11764,0.000105145,0.000105145,0.000105145
195,18468.2,0.48208,0.40535,1.05157,0.92429,0.92473,0.94975,0.76883,0.75559,0.47672,1.12432,9.01455e-05,9.01455e-05,9.01455e-05
196,18470.6,0.48505,0.39766,1.00784,0.92032,0.92473,0.94968,0.76703,0.75952,0.48463,1.12955,7.51463e-05,7.51463e-05,7.51463e-05
197,18472.9,0.46487,0.41382,0.99016,0.91361,0.92473,0.94854,0.77042,0.7473,0.48412,1.11732,6.0147e-05,6.0147e-05,6.0147e-05
198,18475.9,0.49715,0.42748,1.04723,0.91466,0.92202,0.94828,0.76968,0.74127,0.48228,1.11396,4.51478e-05,4.51478e-05,4.51478e-05
199,18479,0.49773,0.41352,1.02153,0.91081,0.92473,0.94669,0.77034,0.74191,0.48538,1.11711,3.01485e-05,3.01485e-05,3.01485e-05
200,18482.2,0.48279,0.40431,1.01099,0.90933,0.92473,0.94823,0.76851,0.73893,0.4781,1.11527,1.51493e-05,1.51493e-05,1.51493e-05
